Purchase_Fact_ID,Customer_ID,Product_ID,Channel_ID,Time_ID,Device_ID,Payment_ID,Marketing_ID,Shipping_ID,Purchase_Amount,Frequency_of_Purchase,Brand_Loyalty_Score,Product_Rating,Time_Spent_Research_Hours,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Discount_Used,Purchase_Intent,Time_to_Decision_Days
2372,89-438-5310,20,3,20240430,1,4,30,3,231.26,10,5,1,2,2,5,Low,0,Impulsive,10
2373,89-438-5310,20,3,20240430,1,4,34,3,231.26,10,5,1,2,2,5,Low,0,Impulsive,10
2374,89-438-5310,20,3,20240430,1,4,38,3,231.26,10,5,1,2,2,5,Low,0,Impulsive,10
2375,89-438-5310,20,3,20240430,1,4,42,3,231.26,10,5,1,2,2,5,Low,0,Impulsive,10
2376,89-438-5310,20,3,20240430,1,4,46,3,231.26,10,5,1,2,2,5,Low,0,Impulsive,10
2377,23-985-3535,17,3,20240201,3,1,3,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2378,23-985-3535,17,3,20240201,3,1,7,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2379,23-985-3535,17,3,20240201,3,1,11,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2380,23-985-3535,17,3,20240201,3,1,15,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2381,23-985-3535,17,3,20240201,3,1,19,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2382,23-985-3535,17,3,20240201,3,1,23,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2383,23-985-3535,17,3,20240201,3,1,27,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2384,23-985-3535,17,3,20240201,3,1,31,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2385,23-985-3535,17,3,20240201,3,1,35,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2386,23-985-3535,17,3,20240201,3,1,39,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2387,23-985-3535,17,3,20240201,3,1,43,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2388,23-985-3535,17,3,20240201,3,1,47,3,382.49,6,4,2,2,2,3,Medium,1,Impulsive,1
2389,67-939-2463,20,2,20240701,3,5,4,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2390,67-939-2463,20,2,20240701,3,5,8,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2391,67-939-2463,20,2,20240701,3,5,12,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2392,67-939-2463,20,2,20240701,3,5,16,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2393,67-939-2463,20,2,20240701,3,5,20,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2394,67-939-2463,20,2,20240701,3,5,24,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2395,67-939-2463,20,2,20240701,3,5,28,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2396,67-939-2463,20,2,20240701,3,5,32,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2397,67-939-2463,20,2,20240701,3,5,36,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2398,67-939-2463,20,2,20240701,3,5,40,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2399,67-939-2463,20,2,20240701,3,5,44,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2400,67-939-2463,20,2,20240701,3,5,48,1,255.42,9,5,5,2,1,9,None,1,Impulsive,11
2401,03-623-6767,14,3,20241105,3,1,2,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2402,03-623-6767,14,3,20241105,3,1,6,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2403,03-623-6767,14,3,20241105,3,1,10,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2404,03-623-6767,14,3,20241105,3,1,14,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2405,03-623-6767,14,3,20241105,3,1,18,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2406,03-623-6767,14,3,20241105,3,1,22,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2407,03-623-6767,14,3,20241105,3,1,26,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2408,03-623-6767,14,3,20241105,3,1,30,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2409,03-623-6767,14,3,20241105,3,1,34,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2410,03-623-6767,14,3,20241105,3,1,38,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2411,03-623-6767,14,3,20241105,3,1,42,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2412,03-623-6767,14,3,20241105,3,1,46,1,423.23,12,3,3,2,0,7,Low,0,Planned,6
2413,86-749-6914,22,2,20240129,2,2,2,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2414,86-749-6914,22,2,20240129,2,2,6,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2415,86-749-6914,22,2,20240129,2,2,10,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2416,86-749-6914,22,2,20240129,2,2,14,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2417,86-749-6914,22,2,20240129,2,2,18,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2418,86-749-6914,22,2,20240129,2,2,22,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2419,86-749-6914,22,2,20240129,2,2,26,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2420,86-749-6914,22,2,20240129,2,2,30,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2421,86-749-6914,22,2,20240129,2,2,34,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2422,86-749-6914,22,2,20240129,2,2,38,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2423,86-749-6914,22,2,20240129,2,2,42,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2424,86-749-6914,22,2,20240129,2,2,46,3,276.08,4,4,5,0,2,10,Low,0,Need-based,10
2425,03-977-8103,2,2,20241025,2,3,1,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2426,03-977-8103,2,2,20241025,2,3,5,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2427,03-977-8103,2,2,20241025,2,3,9,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2428,03-977-8103,2,2,20241025,2,3,13,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2429,03-977-8103,2,2,20241025,2,3,17,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2430,03-977-8103,2,2,20241025,2,3,21,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2431,03-977-8103,2,2,20241025,2,3,25,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2432,03-977-8103,2,2,20241025,2,3,29,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2433,03-977-8103,2,2,20241025,2,3,33,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2434,03-977-8103,2,2,20241025,2,3,37,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2435,03-977-8103,2,2,20241025,2,3,41,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2436,03-977-8103,2,2,20241025,2,3,45,3,333.56,3,4,5,1,2,2,High,1,Impulsive,14
2437,03-827-4021,12,2,20240603,3,4,1,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2438,03-827-4021,12,2,20240603,3,4,5,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2439,03-827-4021,12,2,20240603,3,4,9,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2440,03-827-4021,12,2,20240603,3,4,13,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2441,03-827-4021,12,2,20240603,3,4,17,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2442,03-827-4021,12,2,20240603,3,4,21,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2443,03-827-4021,12,2,20240603,3,4,25,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2444,03-827-4021,12,2,20240603,3,4,29,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2445,03-827-4021,12,2,20240603,3,4,33,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2446,03-827-4021,12,2,20240603,3,4,37,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2447,03-827-4021,12,2,20240603,3,4,41,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2448,03-827-4021,12,2,20240603,3,4,45,1,129.82,12,1,2,0,2,1,High,0,Impulsive,8
2449,68-507-4747,24,2,20240614,1,2,2,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2450,68-507-4747,24,2,20240614,1,2,6,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2451,68-507-4747,24,2,20240614,1,2,10,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2452,68-507-4747,24,2,20240614,1,2,14,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2453,68-507-4747,24,2,20240614,1,2,18,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2454,68-507-4747,24,2,20240614,1,2,22,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2455,68-507-4747,24,2,20240614,1,2,26,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2456,68-507-4747,24,2,20240614,1,2,30,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2457,68-507-4747,24,2,20240614,1,2,34,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2458,68-507-4747,24,2,20240614,1,2,38,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2459,68-507-4747,24,2,20240614,1,2,42,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2460,68-507-4747,24,2,20240614,1,2,46,1,278.78,3,5,2,0,0,1,Low,1,Wants-based,2
2461,73-942-8440,16,3,20241022,1,2,2,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2462,73-942-8440,16,3,20241022,1,2,6,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2463,73-942-8440,16,3,20241022,1,2,10,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2464,73-942-8440,16,3,20241022,1,2,14,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2465,73-942-8440,16,3,20241022,1,2,18,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2466,73-942-8440,16,3,20241022,1,2,22,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2467,73-942-8440,16,3,20241022,1,2,26,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2468,73-942-8440,16,3,20241022,1,2,30,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2469,73-942-8440,16,3,20241022,1,2,34,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2470,73-942-8440,16,3,20241022,1,2,38,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2471,73-942-8440,16,3,20241022,1,2,42,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2472,73-942-8440,16,3,20241022,1,2,46,1,112.55,5,1,4,2,2,1,Low,1,Planned,2
2473,21-821-6398,14,3,20240709,1,4,3,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2474,21-821-6398,14,3,20240709,1,4,7,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2475,21-821-6398,14,3,20240709,1,4,11,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2476,21-821-6398,14,3,20240709,1,4,15,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2477,21-821-6398,14,3,20240709,1,4,19,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2478,21-821-6398,14,3,20240709,1,4,23,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2479,21-821-6398,14,3,20240709,1,4,27,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2480,21-821-6398,14,3,20240709,1,4,31,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2481,21-821-6398,14,3,20240709,1,4,35,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2482,21-821-6398,14,3,20240709,1,4,39,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2483,21-821-6398,14,3,20240709,1,4,43,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2484,21-821-6398,14,3,20240709,1,4,47,1,142.02,7,1,5,0,1,9,Medium,1,Impulsive,3
2485,64-641-7874,11,3,20240814,3,4,3,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2486,64-641-7874,11,3,20240814,3,4,7,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2487,64-641-7874,11,3,20240814,3,4,11,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2488,64-641-7874,11,3,20240814,3,4,15,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2489,64-641-7874,11,3,20240814,3,4,19,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2490,64-641-7874,11,3,20240814,3,4,23,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2491,64-641-7874,11,3,20240814,3,4,27,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2492,64-641-7874,11,3,20240814,3,4,31,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2493,64-641-7874,11,3,20240814,3,4,35,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2494,64-641-7874,11,3,20240814,3,4,39,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2495,64-641-7874,11,3,20240814,3,4,43,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2496,64-641-7874,11,3,20240814,3,4,47,2,481.84,10,1,4,2,1,1,Medium,0,Wants-based,9
2497,53-459-7870,11,2,20240417,1,5,3,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2498,53-459-7870,11,2,20240417,1,5,7,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2499,53-459-7870,11,2,20240417,1,5,11,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2500,53-459-7870,11,2,20240417,1,5,15,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2501,53-459-7870,11,2,20240417,1,5,19,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2502,53-459-7870,11,2,20240417,1,5,23,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2503,53-459-7870,11,2,20240417,1,5,27,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2504,53-459-7870,11,2,20240417,1,5,31,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2505,53-459-7870,11,2,20240417,1,5,35,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2506,53-459-7870,11,2,20240417,1,5,39,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2507,53-459-7870,11,2,20240417,1,5,43,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2508,53-459-7870,11,2,20240417,1,5,47,3,165.01,10,1,2,1,1,5,Medium,1,Impulsive,10
2509,36-240-3240,21,1,20241116,2,4,1,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2510,36-240-3240,21,1,20241116,2,4,5,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2511,36-240-3240,21,1,20241116,2,4,9,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2512,36-240-3240,21,1,20241116,2,4,13,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2513,36-240-3240,21,1,20241116,2,4,17,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2514,36-240-3240,21,1,20241116,2,4,21,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2515,36-240-3240,21,1,20241116,2,4,25,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2516,36-240-3240,21,1,20241116,2,4,29,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2517,36-240-3240,21,1,20241116,2,4,33,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2518,36-240-3240,21,1,20241116,2,4,37,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2519,36-240-3240,21,1,20241116,2,4,41,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2520,36-240-3240,21,1,20241116,2,4,45,1,56.85,5,2,1,2,0,1,High,1,Wants-based,14
2521,54-936-4361,7,2,20240812,2,5,2,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2522,54-936-4361,7,2,20240812,2,5,6,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2523,54-936-4361,7,2,20240812,2,5,10,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2524,54-936-4361,7,2,20240812,2,5,14,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2525,54-936-4361,7,2,20240812,2,5,18,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2526,54-936-4361,7,2,20240812,2,5,22,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2527,54-936-4361,7,2,20240812,2,5,26,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2528,54-936-4361,7,2,20240812,2,5,30,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2529,54-936-4361,7,2,20240812,2,5,34,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2530,54-936-4361,7,2,20240812,2,5,38,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2531,54-936-4361,7,2,20240812,2,5,42,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2532,54-936-4361,7,2,20240812,2,5,46,2,182.89,2,5,3,1,1,9,Low,0,Wants-based,5
2533,67-209-0990,2,3,20240727,2,5,3,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2534,67-209-0990,2,3,20240727,2,5,7,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2535,67-209-0990,2,3,20240727,2,5,11,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2536,67-209-0990,2,3,20240727,2,5,15,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2537,67-209-0990,2,3,20240727,2,5,19,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2538,67-209-0990,2,3,20240727,2,5,23,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2539,67-209-0990,2,3,20240727,2,5,27,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2540,67-209-0990,2,3,20240727,2,5,31,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2541,67-209-0990,2,3,20240727,2,5,35,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2542,67-209-0990,2,3,20240727,2,5,39,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2543,67-209-0990,2,3,20240727,2,5,43,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2544,67-209-0990,2,3,20240727,2,5,47,2,373.01,5,5,5,1,1,4,Medium,0,Impulsive,8
2545,19-667-0201,5,1,20240415,2,1,4,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2546,19-667-0201,5,1,20240415,2,1,8,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2547,19-667-0201,5,1,20240415,2,1,12,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2548,19-667-0201,5,1,20240415,2,1,16,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2549,19-667-0201,5,1,20240415,2,1,20,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2550,19-667-0201,5,1,20240415,2,1,24,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2551,19-667-0201,5,1,20240415,2,1,28,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2552,19-667-0201,5,1,20240415,2,1,32,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2553,19-667-0201,5,1,20240415,2,1,36,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2554,19-667-0201,5,1,20240415,2,1,40,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2555,19-667-0201,5,1,20240415,2,1,44,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2556,19-667-0201,5,1,20240415,2,1,48,1,220.77,7,4,2,2,2,1,None,1,Need-based,11
2557,36-274-5269,7,1,20241006,2,5,1,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2558,36-274-5269,7,1,20241006,2,5,5,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2559,36-274-5269,7,1,20241006,2,5,9,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2560,36-274-5269,7,1,20241006,2,5,13,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2561,36-274-5269,7,1,20241006,2,5,17,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2562,36-274-5269,7,1,20241006,2,5,21,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2563,36-274-5269,7,1,20241006,2,5,25,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2564,36-274-5269,7,1,20241006,2,5,29,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2565,36-274-5269,7,1,20241006,2,5,33,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2566,36-274-5269,7,1,20241006,2,5,37,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2567,36-274-5269,7,1,20241006,2,5,41,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2568,36-274-5269,7,1,20241006,2,5,45,3,291.09,11,2,2,2,0,9,High,1,Need-based,1
2569,09-948-3150,3,2,20241126,1,5,1,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2570,09-948-3150,3,2,20241126,1,5,5,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2571,09-948-3150,3,2,20241126,1,5,9,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2572,09-948-3150,3,2,20241126,1,5,13,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2573,09-948-3150,3,2,20241126,1,5,17,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2574,09-948-3150,3,2,20241126,1,5,21,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2575,09-948-3150,3,2,20241126,1,5,25,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2576,09-948-3150,3,2,20241126,1,5,29,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2577,09-948-3150,3,2,20241126,1,5,33,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2578,09-948-3150,3,2,20241126,1,5,37,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2579,09-948-3150,3,2,20241126,1,5,41,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2580,09-948-3150,3,2,20241126,1,5,45,2,414.06,9,1,4,2,2,4,High,1,Planned,2
2581,19-873-9468,15,1,20240526,2,2,3,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2582,19-873-9468,15,1,20240526,2,2,7,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2583,19-873-9468,15,1,20240526,2,2,11,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2584,19-873-9468,15,1,20240526,2,2,15,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2585,19-873-9468,15,1,20240526,2,2,19,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2586,19-873-9468,15,1,20240526,2,2,23,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2587,19-873-9468,15,1,20240526,2,2,27,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2588,19-873-9468,15,1,20240526,2,2,31,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2589,19-873-9468,15,1,20240526,2,2,35,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2590,19-873-9468,15,1,20240526,2,2,39,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2591,19-873-9468,15,1,20240526,2,2,43,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2592,19-873-9468,15,1,20240526,2,2,47,2,408.51,9,2,1,2,0,7,Medium,1,Wants-based,1
2593,37-748-4988,6,3,20241104,2,1,3,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2594,37-748-4988,6,3,20241104,2,1,7,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2595,37-748-4988,6,3,20241104,2,1,11,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2596,37-748-4988,6,3,20241104,2,1,15,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2597,37-748-4988,6,3,20241104,2,1,19,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2598,37-748-4988,6,3,20241104,2,1,23,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2599,37-748-4988,6,3,20241104,2,1,27,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2600,37-748-4988,6,3,20241104,2,1,31,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2601,37-748-4988,6,3,20241104,2,1,35,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2602,37-748-4988,6,3,20241104,2,1,39,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2603,37-748-4988,6,3,20241104,2,1,43,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2604,37-748-4988,6,3,20241104,2,1,47,1,103.40,9,4,1,2,1,9,Medium,1,Planned,9
2605,08-755-1170,6,3,20241018,3,4,2,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2606,08-755-1170,6,3,20241018,3,4,6,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2607,08-755-1170,6,3,20241018,3,4,10,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2608,08-755-1170,6,3,20241018,3,4,14,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2609,08-755-1170,6,3,20241018,3,4,18,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2610,08-755-1170,6,3,20241018,3,4,22,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2611,08-755-1170,6,3,20241018,3,4,26,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2612,08-755-1170,6,3,20241018,3,4,30,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2613,08-755-1170,6,3,20241018,3,4,34,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2614,08-755-1170,6,3,20241018,3,4,38,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2615,08-755-1170,6,3,20241018,3,4,42,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2616,08-755-1170,6,3,20241018,3,4,46,2,67.92,3,1,3,0,1,8,Low,0,Impulsive,10
2617,07-402-7433,13,3,20240613,1,2,2,2,354.16,8,1,1,1,2,3,Low,1,Planned,5
2618,07-402-7433,13,3,20240613,1,2,6,2,354.16,8,1,1,1,2,3,Low,1,Planned,5
2619,07-402-7433,13,3,20240613,1,2,10,2,354.16,8,1,1,1,2,3,Low,1,Planned,5
2620,07-402-7433,13,3,20240613,1,2,14,2,354.16,8,1,1,1,2,3,Low,1,Planned,5
2621,07-402-7433,13,3,20240613,1,2,18,2,354.16,8,1,1,1,2,3,Low,1,Planned,5
2622,07-402-7433,13,3,20240613,1,2,22,2,354.16,8,1,1,1,2,3,Low,1,Planned,5
2623,07-402-7433,13,3,20240613,1,2,26,2,354.16,8,1,1,1,2,3,Low,1,Planned,5
2624,07-402-7433,13,3,20240613,1,2,30,2,354.16,8,1,1,1,2,3,Low,1,Planned,5
2625,07-402-7433,13,3,20240613,1,2,34,2,354.16,8,1,1,1,2,3,Low,1,Planned,5
