Demographic_ID,Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location
1364,28-764-3337,43,Male,Middle,Divorced,Bachelor's,Middle,Renshan
1365,00-285-9607,44,Genderfluid,Middle,Married,Bachelor's,Middle,Sobinka
1366,04-832-3559,26,Male,Middle,Widowed,Bachelor's,Middle,Narol
1367,27-613-5005,29,Male,Middle,Widowed,Master's,High,Fresno
1368,49-825-3438,50,Male,High,Widowed,High School,High,Vabalninkas
1369,31-783-9785,19,Female,High,Divorced,Master's,Middle,Jambuwerkrajan
1370,58-059-8187,27,Male,High,Widowed,High School,Middle,Ozubulu
1371,74-882-6648,34,Female,High,Married,High School,High,Nakhchivan
1372,13-588-5783,20,Female,Middle,Married,High School,Middle,S?o Crist?v?o
1373,25-085-7917,42,Female,Middle,Single,High School,High,Pallisa
1374,66-085-1226,22,Female,Middle,Married,Master's,High,San Pascual
1375,37-037-1765,30,Male,High,Married,Bachelor's,Middle,?A??rah ash Sham?l?yah
1376,48-630-6410,39,Male,High,Divorced,Master's,High,Dom Pedrito
1377,15-152-9751,21,Female,High,Married,High School,Middle,Turkestan
1378,23-451-9920,37,Male,Middle,Divorced,Master's,High,Rzeczenica
1379,56-592-0089,35,Female,Middle,Divorced,Master's,High,Hengshui
1380,29-374-1297,33,Non-binary,Middle,Widowed,High School,Middle,Nantes
1381,80-728-6133,47,Male,Middle,Divorced,High School,Middle,Tamorot
1382,58-502-7490,32,Male,High,Widowed,Bachelor's,High,Sinchao
1383,23-537-0742,20,Male,Middle,Widowed,Bachelor's,High,Anding
1384,22-483-3115,37,Female,High,Single,Bachelor's,Middle,Rukem
1385,57-372-5969,35,Non-binary,High,Divorced,Master's,High,Bogovarovo
1386,37-283-9076,18,Female,Middle,Single,High School,High,Valbo
1387,39-075-3518,27,Male,Middle,Widowed,High School,High,Jaguaruana
1388,84-315-7189,29,Female,High,Married,Bachelor's,Middle,??qchah Kh?nah
1389,75-964-5589,24,Male,High,Widowed,Master's,High,Lipovci
1390,06-594-3417,27,Male,High,Single,Bachelor's,High,Panagyurishte
1391,79-759-6726,18,Male,High,Widowed,High School,High,K?oczew
1392,12-851-1771,50,Bigender,High,Married,High School,High,Zhukovo
1393,79-960-1714,31,Male,Middle,Single,Master's,High,Nyk?ping
1394,30-417-6981,45,Male,High,Married,Master's,High,Jianmin
1395,91-532-5399,29,Male,Middle,Single,Master's,Middle,Bucaramanga
1396,89-997-9041,36,Male,High,Widowed,High School,Middle,Kudanding
1397,26-235-6745,27,Female,High,Widowed,Master's,High,Kyoto
1398,99-080-9462,24,Male,High,Single,High School,Middle,Saraburi
1399,87-056-8987,49,Agender,High,Widowed,High School,Middle,Negeriagung
1400,06-160-8063,21,Bigender,Middle,Divorced,High School,High,Latacunga
1401,73-434-2308,19,Female,Middle,Married,Master's,High,Guanzhou
1402,84-260-6464,23,Female,Middle,Married,Bachelor's,High,Tabuc Pontevedra
1403,00-149-4481,28,Female,High,Divorced,Master's,High,Kabale
1404,05-710-6109,27,Female,High,Divorced,Master's,High,Malveira
1405,84-724-8407,47,Female,High,Divorced,Bachelor's,Middle,Veiga
1406,45-795-1873,20,Agender,High,Widowed,Master's,Middle,Jagistay
1407,06-647-3248,26,Female,High,Single,Master's,High,Yuannan
1408,06-767-5206,49,Male,High,Single,Bachelor's,Middle,Mount Darwin
1409,94-288-4423,39,Female,High,Widowed,Master's,High,Qal?eh-ye Khv?jeh
1410,49-891-9711,22,Male,Middle,Divorced,Master's,Middle,Veiga
1411,08-806-0588,25,Male,High,Single,High School,Middle,Al Qar?rah
1412,94-746-2001,30,Female,Middle,Married,Bachelor's,Middle,Fandriana
1413,38-943-5744,19,Polygender,High,Married,Bachelor's,High,Carregueira
1414,98-535-8497,35,Male,High,Divorced,Master's,Middle,Lincheng
1415,33-243-8793,45,Male,Middle,Widowed,High School,High,Semenivka
1416,99-581-5577,20,Male,High,Single,High School,High,Yl?ne
1417,64-180-2404,48,Male,Middle,Divorced,High School,High,Cendagah
1418,73-097-0986,23,Male,Middle,Single,Master's,High,F?r?z?b?d
1419,88-051-0567,49,Female,High,Widowed,High School,High,Trondheim
1420,44-715-9594,23,Female,Middle,Widowed,Bachelor's,High,Yakovlevo
1421,84-188-6577,39,Male,Middle,Widowed,High School,High,Katav-Ivanovsk
1422,19-116-4723,45,Male,High,Married,High School,High,Voznesenskoye
1423,21-783-9242,31,Genderqueer,High,Divorced,Master's,High,Voskhod
1424,95-528-2313,19,Female,Middle,Married,Bachelor's,High,Gudja
1425,94-682-4886,27,Male,Middle,Single,Bachelor's,High,Gawul
1426,55-944-9669,32,Bigender,Middle,Divorced,Master's,High,Sobeok
1427,32-314-2958,24,Male,Middle,Married,Master's,High,Nanhuang
1428,67-697-2331,22,Male,Middle,Married,Master's,High,Tanudan
1429,28-855-1639,46,Male,High,Single,High School,Middle,Jiaozuo
1430,38-069-8615,37,Female,Middle,Married,Bachelor's,Middle,Tak?b
1431,58-233-5963,34,Male,High,Single,Bachelor's,High,Gualeguay
1432,02-004-0620,32,Male,Middle,Single,Master's,High,Lagoa Seca
1433,78-822-9328,44,Male,High,Divorced,High School,Middle,Bugarama
1434,73-359-1998,24,Female,Middle,Divorced,Bachelor's,Middle,Dicamay
1435,84-459-7736,22,Genderqueer,Middle,Widowed,Master's,Middle,Xiluodu
1436,07-395-5818,37,Agender,High,Single,High School,High,?ab?bah
1437,07-560-6637,41,Female,Middle,Divorced,Master's,High,Lobuk
1438,61-926-1691,32,Male,High,Divorced,High School,Middle,Waiwukak
1439,41-215-6092,37,Female,High,Single,High School,High,Zub?bah
1440,89-833-7175,43,Male,Middle,Widowed,High School,High,K?sowo
1441,08-117-9893,49,Male,High,Single,High School,Middle,Colombo
1442,24-109-2173,27,Female,High,Single,Bachelor's,High,Mess?ni
1443,79-939-2140,41,Male,Middle,Widowed,High School,High,Yishui
1444,95-999-0984,33,Male,High,Divorced,Bachelor's,Middle,Nanyaojie
1445,64-799-3174,46,Male,Middle,Divorced,Master's,Middle,Buzen
1446,27-018-2262,42,Female,Middle,Married,Bachelor's,Middle,Bom Jesus do Itabapoana
1447,38-881-0766,27,Male,Middle,Widowed,High School,Middle,Centenario
1448,17-344-8603,29,Male,High,Divorced,Bachelor's,Middle,Al J?zah
1449,51-387-9144,38,Male,High,Single,Master's,Middle,Th? Tr?n C?m Th?y
1450,42-101-8525,21,Male,Middle,Widowed,Bachelor's,Middle,Curahkalak Tengah
1451,69-157-6752,18,Male,Middle,Single,Bachelor's,Middle,Ebu
1452,27-843-5553,44,Non-binary,Middle,Single,Bachelor's,Middle,T?o Pujio
1453,04-468-5487,22,Male,Middle,Married,High School,High,Cr?teil
1454,08-584-8296,18,Female,Middle,Divorced,High School,High,Shaxi
1455,81-014-4502,24,Female,Middle,Widowed,Master's,Middle,Kel?sh?d va S?darj?n
1456,65-167-9819,28,Male,High,Divorced,High School,Middle,Punta Gorda
1457,19-925-2376,24,Male,High,Single,Bachelor's,Middle,Segodim
1458,03-669-7519,40,Female,Middle,Married,Master's,High,Yinying
1459,00-520-4376,50,Male,High,Widowed,Bachelor's,Middle,Harembo
1460,62-701-1037,49,Male,Middle,Widowed,Master's,High,Lazarevac
1461,87-806-4478,35,Male,Middle,Widowed,Master's,Middle,Al J?zah
1462,04-809-8989,25,Female,High,Married,High School,Middle,Zhongcun
1463,39-867-1989,40,Female,High,Widowed,High School,High,Gaopeng
1464,45-584-7333,40,Female,High,Widowed,Master's,High,Tabonok
1465,85-885-6579,50,Male,Middle,Single,Bachelor's,Middle,Tirana
1466,65-457-2840,24,Male,Middle,Single,High School,Middle,Maralal
1467,82-726-1255,30,Female,Middle,Married,Bachelor's,High,Xinjiang
1468,90-602-3583,32,Female,High,Widowed,Bachelor's,Middle,Mocho
1469,02-711-1034,48,Female,High,Widowed,High School,Middle,Likhoy
1470,27-347-7437,44,Female,High,Married,Bachelor's,High,Mineiros
1471,95-675-7816,19,Female,High,Widowed,Master's,Middle,Noisy-le-Grand
1472,87-418-1400,39,Male,Middle,Widowed,Bachelor's,High,Taoyuan
1473,51-220-3072,31,Male,Middle,Married,Master's,High,Shuntian
1474,17-648-0171,38,Female,High,Widowed,Bachelor's,Middle,Jo?o C?mara
1475,11-975-9054,33,Male,Middle,Married,High School,High,Cunha
1476,75-518-2831,33,Male,Middle,Divorced,Master's,Middle,Fengyi
1477,13-297-9777,42,Agender,Middle,Married,Bachelor's,High,Myshkin
1478,81-604-7906,49,Male,Middle,Divorced,High School,High,Tewulike
1479,87-518-0375,46,Non-binary,Middle,Divorced,High School,High,Bistrinci
1480,53-437-2629,42,Male,High,Single,Bachelor's,Middle,Chenguang
1481,46-681-0764,44,Female,Middle,Married,Master's,High,Muara
1482,43-990-6454,33,Female,High,Divorced,Master's,Middle,Qorveh
1483,55-570-3804,36,Male,Middle,Widowed,Master's,Middle,Bom Despacho
1484,29-067-4901,35,Male,High,Divorced,Master's,Middle,Arhust
1485,93-957-6269,26,Male,High,Divorced,Bachelor's,Middle,Thaton
1486,81-225-6647,43,Female,High,Widowed,Bachelor's,High,Changbai
1487,64-706-7841,25,Male,High,Divorced,Bachelor's,Middle,Kragan
1488,47-178-9529,37,Female,High,Divorced,Master's,Middle,Bida
1489,63-808-3641,25,Male,High,Widowed,Bachelor's,Middle,Pointe Michel
1490,85-738-8909,40,Female,Middle,Divorced,High School,Middle,Juyuan
1491,40-224-1057,40,Female,Middle,Married,Bachelor's,High,Sabugo
1492,24-853-1635,20,Female,Middle,Widowed,High School,Middle,Huangjin
1493,61-627-1822,39,Male,High,Widowed,Bachelor's,High,Huquan
1494,89-392-5002,19,Female,High,Single,Bachelor's,High,Xinqiao
1495,71-573-6085,31,Female,Middle,Widowed,Master's,High,Trzemeszno
1496,91-810-3612,36,Female,Middle,Married,Bachelor's,Middle,Dashkawka
1497,07-323-0255,31,Genderfluid,Middle,Married,High School,High,Sakura
1498,81-054-5343,45,Female,High,Divorced,Bachelor's,Middle,Lianghu
1499,14-854-9545,45,Agender,Middle,Single,High School,Middle,Karabash
1500,52-150-4629,23,Female,High,Divorced,Master's,High,Maomiaoji
1501,48-918-4473,28,Male,Middle,Married,High School,High,Pingtian
1502,06-764-5496,26,Female,High,Single,High School,Middle,Ti?ina
1503,67-036-4295,50,Female,Middle,Divorced,Master's,High,Montceau-les-Mines
1504,35-880-9374,36,Female,Middle,Widowed,Bachelor's,High,Karengan
1505,08-614-6177,32,Male,Middle,Widowed,Master's,Middle,Sungai Raya
1506,35-879-0014,34,Male,High,Married,Master's,Middle,Zwedru
1507,91-570-2695,50,Male,Middle,Married,High School,Middle,?ah??
1508,54-193-3526,24,Female,Middle,Widowed,Bachelor's,Middle,Masaran
1509,55-237-7991,49,Male,Middle,Widowed,Master's,High,Huangtang
1510,90-569-7391,18,Female,Middle,Single,Bachelor's,Middle,Sko?tari
1511,88-395-8741,44,Male,High,Divorced,High School,Middle,Jelat
1512,06-638-0433,41,Male,High,Married,High School,Middle,Doibang
1513,84-208-7045,33,Male,High,Divorced,High School,High,Kazimierz Dolny
1514,71-568-0867,46,Male,High,Single,Bachelor's,High,Margasari
1515,91-695-8237,31,Female,Middle,Widowed,High School,High,Kryva Hora
1516,68-458-0904,20,Female,High,Single,Bachelor's,High,Pyra
1517,28-862-5550,49,Female,Middle,Married,Bachelor's,High,General Lavalle
1518,85-666-7449,26,Female,High,Widowed,Bachelor's,High,Zhongzhang
1519,30-987-7421,36,Male,Middle,Widowed,High School,High,Estacion
1520,39-107-6852,21,Male,Middle,Married,High School,High,Xinglongchang
1521,85-467-6564,35,Female,Middle,Widowed,High School,Middle,San Nicolas
1522,82-692-9306,41,Male,High,Married,High School,Middle,Ropa
1523,18-593-8611,22,Genderqueer,High,Single,High School,Middle,San Diego
1524,93-093-0556,42,Male,Middle,Single,Master's,Middle,Pan-an
1525,59-080-5779,50,Male,High,Single,Bachelor's,High,Shu
1526,64-915-2968,30,Female,High,Divorced,High School,Middle,T?n nad Vltavou
1527,94-495-3402,49,Female,High,Divorced,Master's,High,Mojogajeh
1528,84-458-6432,40,Female,Middle,Divorced,Bachelor's,Middle,Mawu
1529,46-452-3822,38,Female,Middle,Single,Bachelor's,Middle,Genting
1530,54-877-5699,21,Male,High,Married,Master's,High,Madan
1531,15-146-4456,40,Male,High,Divorced,Master's,High,Hexiangqiao
1532,76-620-2994,26,Male,High,Divorced,Master's,Middle,Na Muen
1533,60-834-3348,32,Female,Middle,Married,Master's,Middle,Gafargaon
1534,77-742-5663,47,Female,Middle,Widowed,High School,High,Qingban
1535,05-167-0833,21,Male,Middle,Single,Master's,Middle,Lab?ge
1536,86-182-9556,34,Male,High,Widowed,High School,High,Port Elizabeth
1537,14-415-2802,29,Male,Middle,Widowed,Master's,High,Sauri
1538,49-469-9163,20,Female,Middle,Divorced,Bachelor's,High,Desakolot
1539,67-937-6624,50,Male,High,Divorced,Bachelor's,Middle,Huambo
1540,91-761-9492,29,Female,Middle,Divorced,Master's,High,Luoting
1541,19-184-7665,25,Non-binary,Middle,Married,Bachelor's,High,Stepnogorsk
1542,19-383-9741,37,Male,Middle,Widowed,High School,Middle,Zarechnyy
1543,71-436-6908,47,Male,High,Divorced,Bachelor's,Middle,Arnprior
1544,73-145-5784,50,Female,Middle,Divorced,High School,High,Donglu
1545,50-637-1630,42,Polygender,High,Married,High School,Middle,Inderka
1546,44-938-7475,28,Female,High,Single,Bachelor's,High,Tochio-honch?
1547,55-279-3045,23,Male,Middle,Single,High School,Middle,Pasadena
1548,59-997-3903,42,Male,High,Divorced,High School,High,Barish?l
1549,12-029-9344,32,Male,High,Single,Bachelor's,High,Kihurio
1550,41-130-2570,33,Male,Middle,Divorced,Bachelor's,High,Oekero
1551,25-285-7453,32,Male,High,Single,Bachelor's,Middle,Cluses
1552,47-225-8686,29,Male,High,Widowed,High School,High,Wrz?sowice
1553,33-519-4214,25,Non-binary,High,Divorced,Bachelor's,Middle,Hengfeng
1554,03-991-2098,41,Female,High,Divorced,Bachelor's,Middle,Bor
1555,30-735-8744,24,Female,Middle,Divorced,Bachelor's,High,Nawu
1556,13-848-5757,32,Female,High,Single,Master's,Middle,Longotea
1557,21-300-2001,41,Female,Middle,Widowed,High School,Middle,?ab?l al Jabr
1558,38-587-1781,18,Male,Middle,Divorced,Bachelor's,Middle,Gueset
1559,66-557-1474,25,Male,Middle,Single,Master's,Middle,L?kak
1560,03-422-8710,49,Male,Middle,Divorced,Bachelor's,High,Yuanguping
1561,97-505-8416,43,Male,Middle,Married,Bachelor's,Middle,Chamical
1562,98-585-4742,38,Female,High,Widowed,High School,High,?gios Andr?as
1563,51-302-9537,40,Female,High,Single,Bachelor's,Middle,Cibeusi
1564,88-313-2633,33,Male,Middle,Divorced,Master's,Middle,Itsandz?ni
1565,61-286-0069,18,Agender,Middle,Widowed,Bachelor's,Middle,Kosh-Agach
1566,35-907-0586,39,Female,High,Married,Bachelor's,High,Kuafeu
1567,30-522-1574,31,Male,Middle,Divorced,Bachelor's,High,Xincheng
1568,43-715-8777,27,Male,Middle,Divorced,Master's,High,Minneapolis
1569,94-692-4313,31,Female,High,Single,Bachelor's,Middle,P?fki
1570,96-915-4091,36,Female,High,Widowed,Bachelor's,Middle,?awall?
1571,19-689-4556,50,Female,Middle,Married,High School,Middle,Przeworsk
1572,53-143-6147,49,Female,High,Divorced,High School,High,Amsterdam Nieuw West
1573,02-725-7664,43,Female,High,Divorced,High School,Middle,Klishkivtsi
1574,54-439-4748,35,Non-binary,High,Widowed,Bachelor's,High,Borova
1575,66-949-9895,21,Male,Middle,Widowed,Master's,High,Vendargues
1576,20-648-1010,34,Male,High,Married,High School,Middle,Zilang
1577,79-939-5393,21,Female,High,Married,High School,High,Camalote
1578,89-249-8369,23,Female,High,Widowed,Bachelor's,High,Julayjilah
1579,85-366-1482,31,Female,Middle,Married,High School,Middle,Badajoz
1580,34-874-7357,21,Male,High,Widowed,Master's,Middle,Fort Wayne
1581,90-363-8040,27,Male,High,Divorced,Bachelor's,Middle,Hospitalet De LlobregatL'
1582,65-533-1660,18,Male,Middle,Married,Master's,High,Palma De Mallorca
1583,98-376-8787,36,Male,High,Married,Master's,Middle,Pho Duc
1584,18-938-9896,44,Female,Middle,Widowed,High School,High,?eba
1585,04-829-7037,48,Bigender,High,Married,High School,High,Yaguaraparo
1586,93-455-0576,23,Female,Middle,Widowed,Master's,Middle,Novoorsk
1587,84-637-9188,35,Male,Middle,Divorced,Bachelor's,Middle,Wuyang
1588,01-484-8220,38,Male,Middle,Married,Bachelor's,Middle,Vsevolozhsk
1589,11-121-0709,42,Male,Middle,Married,Master's,Middle,Kara Suu
1590,36-649-0081,24,Female,High,Divorced,Master's,Middle,Beigucheng
1591,61-176-8712,27,Female,High,Married,Master's,Middle,Cerro
1592,75-526-2611,36,Female,High,Widowed,Master's,High,Yamaga
1593,72-339-1854,19,Bigender,High,Single,Master's,Middle,Sacramento
1594,80-360-6324,24,Female,High,Single,Bachelor's,Middle,Foso
1595,24-591-4327,35,Male,High,Divorced,High School,High,Nowe Brzesko
1596,58-487-8848,38,Female,High,Married,High School,High,Kon?rak
1597,61-453-3503,34,Male,High,Widowed,High School,High,Qingshandi
1598,63-680-7694,29,Female,High,Divorced,Master's,Middle,Mbala
1599,51-431-7150,41,Female,Middle,Widowed,Bachelor's,Middle,Shiqiao
1600,23-039-9347,41,Male,Middle,Divorced,High School,High,Yatsuomachi-higashikumisaka
1601,18-832-6916,32,Male,High,Married,Bachelor's,High,Czarna D?br?wka
1602,29-438-8126,36,Female,Middle,Single,High School,High,Pasirmadang
1603,64-490-6975,46,Female,Middle,Married,Bachelor's,Middle,Ahar
1604,91-789-3191,41,Female,High,Single,High School,Middle,Dake
1605,83-714-9649,28,Female,Middle,Widowed,Bachelor's,Middle,Harstad
1606,33-203-4230,23,Male,High,Divorced,Master's,Middle,Perbaungan
1607,90-918-2833,48,Female,High,Widowed,High School,High,Soroti
1608,53-409-1176,26,Male,High,Single,Master's,High,Caruaru
1609,52-491-3386,39,Female,High,Married,Master's,Middle,Kamiennik
1610,10-870-3357,45,Male,Middle,Married,High School,High,Boundiali
1611,41-816-7753,22,Male,Middle,Divorced,High School,High,G?tene
1612,68-296-5978,36,Male,High,Married,High School,Middle,Kadumelati
1613,03-874-9055,29,Female,Middle,Married,Bachelor's,High,Amparo
1614,28-123-8406,33,Male,High,Married,Bachelor's,High,Shimen
1615,01-089-2223,35,Male,High,Married,Master's,Middle,Philadelphia
1616,23-758-1012,39,Female,Middle,Single,High School,High,Myingyan
1617,34-788-8387,38,Female,Middle,Single,High School,Middle,Qingqu
1618,53-865-9342,27,Female,High,Single,Bachelor's,High,Poste de Flacq
1619,79-052-8470,35,Male,Middle,Widowed,High School,High,?awr al B??ah
1620,86-359-7320,43,Female,Middle,Widowed,Master's,Middle,Phu Loc
1621,27-111-2242,40,Bigender,High,Single,Bachelor's,Middle,Jembangan
1622,84-538-0238,19,Male,Middle,Divorced,High School,Middle,Harhorin
1623,04-660-2742,46,Agender,High,Married,High School,High,Meijiang
1624,96-496-9833,30,Female,High,Single,High School,High,La?gub
1625,27-672-6081,35,Male,High,Divorced,Bachelor's,Middle,Bangbayang
1626,66-033-0540,34,Male,High,Widowed,High School,Middle,St?bo?ice
1627,99-643-9845,28,Female,Middle,Married,High School,High,Banturkrajan
1628,27-571-9402,44,Female,Middle,Married,Master's,Middle,S?o Torcato
1629,10-430-5821,25,Male,High,Divorced,Master's,Middle,Kapan
1630,36-835-7445,45,Male,Middle,Married,Bachelor's,High,V?n Giang
1631,41-602-4042,47,Female,High,Single,High School,Middle,Oslo
1632,63-743-6962,39,Male,Middle,Single,High School,Middle,Tanushimarumachi-toyoki
1633,66-772-9922,32,Male,High,Divorced,High School,Middle,Kazo
1634,23-246-5927,47,Male,Middle,Widowed,Bachelor's,High,Rawa Mazowiecka
1635,74-022-7557,19,Male,High,Married,Bachelor's,Middle,W?nsan
1636,78-214-5658,48,Female,Middle,Single,High School,High,Villavicencio
1637,25-286-8786,27,Male,High,Single,Master's,High,Berlin
1638,55-955-9889,31,Female,High,Divorced,Bachelor's,High,Wailang
1639,34-237-3943,44,Male,Middle,Married,Master's,Middle,Fangshan
1640,19-386-9088,24,Female,High,Widowed,High School,Middle,Tallahassee
1641,16-583-2801,32,Female,Middle,Widowed,Master's,Middle,Anchorage
1642,83-752-5439,28,Female,Middle,Married,Master's,High,Mulhouse
1643,25-485-2023,26,Male,Middle,Divorced,Master's,Middle,Tangkilsari
1644,90-822-7664,38,Female,Middle,Married,Master's,Middle,San Carlos
1645,22-039-6819,28,Female,Middle,Divorced,High School,Middle,Queluz
1646,50-395-1941,30,Genderqueer,High,Married,High School,High,S?rkisalo
1647,99-771-9310,37,Female,High,Widowed,Master's,Middle,Vitoria-Gasteiz
1648,18-518-0140,47,Female,High,Divorced,Bachelor's,Middle,Coro
1649,57-000-8646,41,Female,High,Widowed,Master's,Middle,Purwa
